,DateTime,Setpoint_livingroomkitchen_1th,Setpoint_bedroom_1th,Setpoint_WC_1th,Setpoint_livingroomkitchen_1tv,Setpoint_bedroom_1tv,Setpoint_office_1tv,Setpoint_WC_1tv,Setpoint_livingroomkitchen_2th,Setpoint_bedroom_2th,Setpoint_WC_2th,Setpoint_livingroomkitchen_2tv,Setpoint_bedroom_2tv,Setpoint_office_2tv,Setpoint_WC_2tv,Setpoint_livingroomkitchen_stth,Setpoint_bedroom_stth,Setpoint_WC_stth,Setpoint_livingroomkitchen_sttv,Setpoint_bedroom_sttv,Setpoint_office_sttv,Setpoint_WC_sttv
1548,2022-03-06 12:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1549,2022-03-06 13:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1550,2022-03-06 14:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1551,2022-03-06 15:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1552,2022-03-06 16:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1553,2022-03-06 17:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.60375,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1554,2022-03-06 18:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1555,2022-03-06 19:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1556,2022-03-06 20:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1557,2022-03-06 21:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1558,2022-03-06 22:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1559,2022-03-06 23:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1560,2022-03-07 00:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1561,2022-03-07 01:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1562,2022-03-07 02:00:00,19.565,19.71375,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1563,2022-03-07 03:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1564,2022-03-07 04:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1565,2022-03-07 05:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1566,2022-03-07 06:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.60375,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1567,2022-03-07 07:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1568,2022-03-07 08:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1569,2022-03-07 09:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1570,2022-03-07 10:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1571,2022-03-07 11:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1572,2022-03-07 12:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1573,2022-03-07 13:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1574,2022-03-07 14:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1575,2022-03-07 15:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1576,2022-03-07 16:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1577,2022-03-07 17:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1578,2022-03-07 18:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.56375,19.115,18.605,18.86,18.89,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1579,2022-03-07 19:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1580,2022-03-07 20:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1581,2022-03-07 21:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1582,2022-03-07 22:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1583,2022-03-07 23:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1584,2022-03-08 00:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.054999999999996
1585,2022-03-08 01:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1586,2022-03-08 02:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.054999999999996
1587,2022-03-08 03:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.99625,21.17,23.053749999999997
1588,2022-03-08 04:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1589,2022-03-08 05:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1590,2022-03-08 06:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1591,2022-03-08 07:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1592,2022-03-08 08:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1593,2022-03-08 09:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1594,2022-03-08 10:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1595,2022-03-08 11:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1596,2022-03-08 12:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1597,2022-03-08 13:00:00,19.565,19.712500000000002,19.73,22.925,17.54125,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1598,2022-03-08 14:00:00,19.565,19.71375,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1599,2022-03-08 15:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.56375,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0525
1600,2022-03-08 16:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.054999999999996
1601,2022-03-08 17:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.60375,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1602,2022-03-08 18:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1603,2022-03-08 19:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.732499999999998,18.275,21.515,22.52,18.995,21.17,23.06
1604,2022-03-08 20:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1605,2022-03-08 21:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1606,2022-03-08 22:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1607,2022-03-08 23:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.73375,18.275,21.515,22.52,18.995,21.17,23.06
1608,2022-03-09 00:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.73375,18.275,21.515,22.52,18.995,21.17,23.0575
1609,2022-03-09 01:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1610,2022-03-09 02:00:00,19.565,19.71125,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1611,2022-03-09 03:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1612,2022-03-09 04:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1613,2022-03-09 05:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1614,2022-03-09 06:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1615,2022-03-09 07:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1616,2022-03-09 08:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1617,2022-03-09 09:00:00,19.565,19.71375,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1618,2022-03-09 10:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1619,2022-03-09 11:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1620,2022-03-09 12:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1621,2022-03-09 13:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1622,2022-03-09 14:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1623,2022-03-09 15:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1624,2022-03-09 16:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1625,2022-03-09 17:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1626,2022-03-09 18:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1627,2022-03-09 19:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1628,2022-03-09 20:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1629,2022-03-09 21:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1630,2022-03-09 22:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1631,2022-03-09 23:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1632,2022-03-10 00:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1633,2022-03-10 01:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.056250000000002
1634,2022-03-10 02:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.054999999999996
1635,2022-03-10 03:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1636,2022-03-10 04:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1637,2022-03-10 05:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51125,22.52,18.995,21.17,23.0575
1638,2022-03-10 06:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1639,2022-03-10 07:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1640,2022-03-10 08:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.05875
1641,2022-03-10 09:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.5125,22.52,18.995,21.17,23.06
1642,2022-03-10 10:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1643,2022-03-10 11:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.05875
1644,2022-03-10 12:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1645,2022-03-10 13:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.05875
1646,2022-03-10 14:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.5125,22.52,18.995,21.17,23.06
1647,2022-03-10 15:00:00,19.565,19.71375,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1648,2022-03-10 16:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.507500000000004,22.52,18.995,21.17,23.06
1649,2022-03-10 17:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.505,22.52,18.995,21.17,23.05875
1650,2022-03-10 18:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.508750000000003,22.52,18.995,21.17,23.06
1651,2022-03-10 19:00:00,19.565,19.71125,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1652,2022-03-10 20:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51,22.52,18.995,21.17,23.06
1653,2022-03-10 21:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1654,2022-03-10 22:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1655,2022-03-10 23:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51125,22.52,18.995,21.17,23.06
1656,2022-03-11 00:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.5125,22.52,18.995,21.17,23.06
1657,2022-03-11 01:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.5125,22.52,18.995,21.17,23.06
1658,2022-03-11 02:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1659,2022-03-11 03:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.867500000000003,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1660,2022-03-11 04:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1661,2022-03-11 05:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.0575
1662,2022-03-11 06:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.60375,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1663,2022-03-11 07:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1664,2022-03-11 08:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1665,2022-03-11 09:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.06
1666,2022-03-11 10:00:00,19.565,19.712500000000002,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.5125,22.52,18.995,21.17,23.06
1667,2022-03-11 11:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51375,22.52,18.995,21.17,23.06
1668,2022-03-11 12:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.515,22.52,18.995,21.17,23.05875
1669,2022-03-11 13:00:00,19.565,19.71125,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51,22.52,18.995,21.17,23.05875
1670,2022-03-11 14:00:00,19.565,19.712500000000002,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51,22.52,18.995,21.17,23.0575
1671,2022-03-11 15:00:00,19.565,19.715,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51125,22.52,18.995,21.17,23.05875
1672,2022-03-11 16:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.505,22.52,18.995,21.17,23.06
1673,2022-03-11 17:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.507500000000004,22.52,18.995,21.17,23.05875
1674,2022-03-11 18:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.50125,22.52,18.995,21.17,23.05875
1675,2022-03-11 19:00:00,19.565,19.71375,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.506249999999998,22.52,18.995,21.17,23.05875
1676,2022-03-11 20:00:00,19.565,19.712500000000002,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.508750000000003,22.52,18.995,21.17,23.06
1677,2022-03-11 21:00:00,19.565,19.715,19.73,22.925,17.54,17.495,22.625,22.745,17.868750000000002,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.505,22.52,18.995,21.17,23.05875
1678,2022-03-11 22:00:00,19.565,19.71375,19.73,22.925,17.54125,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.50375,22.52,18.995,21.17,23.06
1679,2022-03-11 23:00:00,19.565,19.71375,19.73,22.925,17.5425,17.495,22.625,22.745,17.87,22.565,19.115,18.605,18.86,20.825,20.735,18.275,21.51125,22.52,18.995,21.17,23.06
